type,received_at,event_text_encoded,uptime_s,temp_c,gyro_z_dps,command_value,random,pd0,pd1,pd2,pd3,photoreflector_adc,wifi_signal_quality
telemetry,20:36:43,,1610,35.46,0.06,0,277,177,5,8,14,809,87
telemetry,20:36:44,,1611,34.99,0.30,0,341,177,5,8,13,810,87
telemetry,20:36:44,,1611,34.99,0.06,0,851,177,5,8,14,810,87
telemetry,20:36:45,,1612,34.99,0.30,0,630,177,5,8,14,810,87
telemetry,20:36:45,,1612,35.46,0.12,0,27,177,5,8,13,809,87
telemetry,20:36:46,,1613,34.53,0.18,0,913,177,5,8,13,809,87
telemetry,20:36:46,,1613,34.53,0.18,0,316,177,5,7,13,809,87
telemetry,20:36:47,,1614,35.46,0.12,0,987,177,5,7,12,809,87
telemetry,20:36:47,,1614,36.40,0.12,0,72,177,5,7,12,809,87
telemetry,20:36:48,,1615,35.93,0.12,0,888,177,5,7,12,810,87
telemetry,20:36:48,,1615,34.99,0.00,0,545,177,5,7,12,809,87
telemetry,20:36:49,,1616,34.99,0.06,0,848,177,5,8,13,809,87
telemetry,20:36:49,,1616,35.46,0.18,0,102,177,5,8,14,810,87
telemetry,20:36:50,,1617,34.99,0.12,0,504,177,5,8,14,809,87
telemetry,20:36:50,,1617,34.99,0.12,0,845,177,5,8,14,810,87
telemetry,20:36:51,,1618,34.99,0.06,0,444,177,5,8,14,809,87
telemetry,20:36:51,,1618,34.99,0.12,0,2,177,5,7,14,810,87
telemetry,20:36:52,,1619,35.46,0.12,0,371,177,5,8,13,810,87
telemetry,20:36:52,,1619,34.99,0.12,0,641,177,5,7,13,809,87
telemetry,20:36:53,,1620,35.46,0.18,0,443,177,5,7,13,809,87
telemetry,20:36:53,,1620,34.99,0.06,0,770,177,5,7,13,810,87
telemetry,20:36:54,,1621,35.46,0.12,0,123,177,5,7,13,810,87
telemetry,20:36:54,,1621,34.53,0.06,0,718,177,5,7,13,809,87
telemetry,20:36:55,,1622,34.99,0.12,0,942,177,5,7,13,809,87
telemetry,20:36:55,,1622,34.53,0.06,0,553,177,5,7,13,810,87
telemetry,20:36:56,,1623,37.33,0.18,0,256,177,5,8,14,809,87
telemetry,20:36:56,,1623,34.06,0.18,0,364,178,5,8,13,809,87
telemetry,20:36:57,,1624,34.53,0.18,0,167,177,5,7,13,810,87
telemetry,20:36:57,,1624,34.53,0.24,0,164,177,5,7,13,810,87
telemetry,20:36:58,,1625,35.93,0.18,0,462,177,5,7,12,809,87
telemetry,20:36:58,,1625,34.99,0.24,0,469,177,5,6,11,810,87
telemetry,20:36:59,,1626,34.99,0.12,0,263,177,5,6,12,809,87
telemetry,20:36:59,,1626,34.99,0.18,0,147,177,5,6,11,810,87
telemetry,20:37:00,,1627,35.46,0.24,0,444,177,5,6,11,809,87
pc_command,20:37:00,CAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,87
pico_reply,20:37:00,ACK%2CCAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,87
camera,20:37:01,Camera%20image%20saved%3A%20camera_20260910_203701_362.bmp,0,0.00,NA,0,0,0,0,0,0,NA,87
telemetry,20:37:01,,1628,34.53,0.24,0,695,177,4,6,11,811,87
telemetry,20:37:01,,1629,35.46,0.00,0,723,177,5,6,11,810,87
telemetry,20:37:02,,1629,34.53,0.24,0,10,177,5,6,11,809,87
telemetry,20:37:03,,1630,34.99,0.06,0,211,177,5,6,11,809,87
telemetry,20:37:03,,1630,34.99,0.24,0,358,177,5,6,11,809,87
telemetry,20:37:04,,1631,34.99,0.12,0,411,177,5,6,11,809,87
telemetry,20:37:04,,1631,34.99,0.00,0,939,177,5,6,12,810,87
telemetry,20:37:04,,1632,34.99,0.54,0,440,177,5,6,12,810,87
telemetry,20:37:05,,1632,34.99,0.00,0,407,177,5,6,12,809,87
telemetry,20:37:05,,1633,34.06,0.00,0,131,177,5,6,11,809,87
telemetry,20:37:06,,1633,35.46,0.18,0,627,176,5,6,11,810,87
telemetry,20:37:06,,1634,34.53,0.06,0,625,177,5,7,12,810,87
telemetry,20:37:07,,1634,34.99,0.18,0,781,177,5,7,13,809,87
telemetry,20:37:08,,1635,35.46,0.42,0,540,176,5,7,13,810,87
telemetry,20:37:08,,1635,34.53,0.42,0,860,176,5,6,12,809,87
telemetry,20:37:09,,1636,34.99,0.48,0,720,177,5,6,13,810,87
telemetry,20:37:09,,1636,37.33,0.06,0,378,176,5,6,12,809,87
telemetry,20:37:10,,1637,35.46,0.12,0,498,177,5,6,12,810,87
telemetry,20:37:10,,1637,34.99,0.48,0,589,177,5,6,11,809,87
telemetry,20:37:11,,1638,34.53,0.00,0,622,176,5,6,12,809,87
telemetry,20:37:11,,1638,35.46,0.00,0,654,177,5,6,12,810,87
pc_command,20:37:11,100,0,0.00,NA,0,0,0,0,0,0,NA,87
pico_reply,20:37:11,ACK%2CSET_VALUE%2C100,0,0.00,NA,0,0,0,0,0,0,NA,87
pc_command,20:37:14,0,0,0.00,NA,0,0,0,0,0,0,NA,87
pc_command,20:37:15,CAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,87
telemetry,20:37:17,,1639,34.99,45.97,100,495,183,7,5,13,624,87
telemetry,20:37:17,,1639,34.99,27.25,100,771,181,6,4,10,708,87
telemetry,20:37:17,,1640,34.99,1.28,100,199,180,41,4,10,656,87
telemetry,20:37:17,,1640,34.99,-14.93,100,736,183,9,4,10,720,87
telemetry,20:37:17,,1641,35.46,-25.60,100,242,182,6,4,16,905,87
pico_reply,20:37:17,ACK%2CSET_VALUE%2C0,0,0.00,NA,0,0,0,0,0,0,NA,87
telemetry,20:37:17,,1641,34.99,-82.25,0,590,179,5,6,12,712,87
telemetry,20:37:17,,1642,34.53,-64.81,0,473,85,10,9,137,714,87
telemetry,20:37:17,,1642,35.46,-32.07,0,323,10,5,11,180,714,87
pico_reply,20:37:17,ACK%2CCAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,87
camera,20:37:18,Camera%20image%20saved%3A%20camera_20260910_203718_922.bmp,0,0.00,NA,0,0,0,0,0,0,NA,88
telemetry,20:37:18,,1646,34.53,15.67,0,780,181,6,4,10,714,88
telemetry,20:37:19,,1646,34.53,-7.98,0,549,181,6,4,10,714,88
telemetry,20:37:20,,1647,34.99,-19.02,0,86,183,6,4,12,714,88
telemetry,20:37:20,,1647,35.46,-25.24,0,210,183,6,5,13,714,88
telemetry,20:37:21,,1648,35.46,-23.41,0,668,179,6,6,11,714,88
telemetry,20:37:21,,1648,34.53,-16.03,0,626,165,4,7,11,712,88
telemetry,20:37:22,,1649,34.99,-3.23,0,474,163,4,7,11,714,88
pc_command,20:37:22,100,0,0.00,NA,0,0,0,0,0,0,NA,88
pico_reply,20:37:22,ACK%2CSET_VALUE%2C100,0,0.00,NA,0,0,0,0,0,0,NA,88
telemetry,20:37:22,,1649,34.99,30.67,100,397,164,4,7,12,742,88
telemetry,20:37:22,,1650,34.53,49.32,100,368,182,6,5,14,635,88
pc_command,20:37:23,0,0,0.00,NA,0,0,0,0,0,0,NA,88
pico_reply,20:37:23,ACK%2CSET_VALUE%2C0,0,0.00,NA,0,0,0,0,0,0,NA,88
telemetry,20:37:24,,1650,35.46,-24.20,0,613,182,6,4,11,711,88
telemetry,20:37:24,,1651,34.99,-32.07,0,11,181,6,5,14,720,88
telemetry,20:37:24,,1651,34.53,-31.03,0,515,177,6,7,13,721,88
telemetry,20:37:25,,1652,34.53,-22.07,0,295,164,4,8,12,721,88
pc_command,20:37:25,CAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,88
telemetry,20:37:25,,1652,34.53,-5.12,0,371,144,5,8,16,723,88
pico_reply,20:37:26,ACK%2CCAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,88
camera,20:37:26,Camera%20image%20saved%3A%20camera_20260910_203726_927.bmp,0,0.00,NA,0,0,0,0,0,0,NA,88
telemetry,20:37:26,,1654,36.40,11.58,0,425,164,4,8,12,723,88
telemetry,20:37:27,,1654,34.99,9.26,0,323,176,5,7,12,723,88
telemetry,20:37:27,,1655,34.99,2.98,0,629,177,5,7,12,723,88
telemetry,20:37:28,,1655,34.99,-2.86,0,930,177,5,7,12,723,88
telemetry,20:37:28,,1656,34.99,0.73,0,129,176,5,7,12,724,88
telemetry,20:37:31,,1656,36.87,0.67,0,88,176,5,6,12,724,88
telemetry,20:37:31,,1657,34.06,0.00,0,468,176,5,6,13,724,88
telemetry,20:37:31,,1657,34.99,0.00,0,651,176,5,5,10,724,88
telemetry,20:37:31,,1658,34.53,0.06,0,519,176,5,5,10,724,88
telemetry,20:37:31,,1658,34.53,0.42,0,920,177,5,5,10,724,88
telemetry,20:37:31,,1659,34.53,0.12,0,919,177,5,5,10,724,88
pc_command,20:37:32,100,0,0.00,NA,0,0,0,0,0,0,NA,88
pico_reply,20:37:32,ACK%2CSET_VALUE%2C100,0,0.00,NA,0,0,0,0,0,0,NA,88
telemetry,20:37:32,,1659,35.46,46.09,100,272,183,6,5,13,956,88
telemetry,20:37:32,,1660,32.65,23.90,100,515,181,6,4,10,743,88
telemetry,20:37:33,,1660,34.99,1.03,100,615,181,41,4,10,577,88
pc_command,20:37:33,0,0,0.00,NA,0,0,0,0,0,0,NA,88
pico_reply,20:37:33,ACK%2CSET_VALUE%2C0,0,0.00,NA,0,0,0,0,0,0,NA,88
telemetry,20:37:34,,1661,35.46,-65.79,0,2,183,6,5,13,714,88
telemetry,20:37:34,,1661,34.53,-58.59,0,572,150,5,8,13,715,88
pc_command,20:37:34,CAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,88
pico_reply,20:37:34,ACK%2CCAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,88
camera,20:37:36,Camera%20image%20saved%3A%20camera_20260910_203736_177.bmp,0,0.00,NA,0,0,0,0,0,0,NA,88
telemetry,20:37:36,,1663,34.99,26.03,0,524,68,6,11,156,717,88
telemetry,20:37:36,,1663,35.93,37.37,0,56,126,8,10,101,717,88
telemetry,20:37:37,,1664,34.53,38.59,0,756,168,5,8,13,717,88
telemetry,20:37:37,,1664,34.53,28.10,0,751,183,7,6,14,716,88
telemetry,20:37:38,,1665,34.99,10.12,0,272,181,6,4,14,717,88
telemetry,20:37:38,,1665,34.53,-5.97,0,107,182,6,4,14,716,88
telemetry,20:37:39,,1666,34.99,-12.80,0,470,181,6,5,14,716,88
telemetry,20:37:39,,1666,35.46,-15.24,0,438,184,7,5,13,716,88
telemetry,20:37:40,,1667,34.99,-14.69,0,554,179,6,6,12,716,88
telemetry,20:37:40,,1667,34.53,-8.78,0,580,174,4,7,12,717,88
telemetry,20:37:41,,1668,34.99,-2.37,0,868,168,4,7,12,717,88
telemetry,20:37:41,,1668,34.06,1.21,0,517,168,4,7,12,717,88
telemetry,20:37:42,,1669,34.99,0.30,0,259,169,4,7,12,717,88
telemetry,20:37:42,,1669,34.53,0.00,0,950,169,4,7,12,717,88
pc_command,20:37:43,75,0,0.00,NA,0,0,0,0,0,0,NA,88
pico_reply,20:37:43,ACK%2CSET_VALUE%2C75,0,0.00,NA,0,0,0,0,0,0,NA,88
telemetry,20:37:43,,1670,35.46,0.85,75,619,169,4,7,13,724,88
telemetry,20:37:43,,1670,34.99,43.53,75,857,182,6,5,14,831,88
pc_command,20:37:44,0,0,0.00,NA,0,0,0,0,0,0,NA,88
pico_reply,20:37:44,ACK%2CSET_VALUE%2C0,0,0.00,NA,0,0,0,0,0,0,NA,88
telemetry,20:37:44,,1671,34.99,-27.07,0,344,183,6,4,12,730,88
telemetry,20:37:44,,1671,34.99,-32.92,0,85,184,7,5,14,734,88
telemetry,20:37:45,,1672,35.46,-28.41,0,390,173,4,7,13,735,88
pc_command,20:37:45,CAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,88
pico_reply,20:37:45,ACK%2CCAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,88
camera,20:37:46,Camera%20image%20saved%3A%20camera_20260910_203746_931.bmp,0,0.00,NA,0,0,0,0,0,0,NA,88
telemetry,20:37:46,,1674,34.53,11.09,0,465,155,5,8,11,737,88
telemetry,20:37:47,,1674,34.99,11.34,0,43,165,4,8,13,737,88
telemetry,20:37:48,,1675,34.99,8.90,0,465,175,4,7,13,736,89
telemetry,20:37:48,,1675,34.53,4.45,0,672,178,6,7,14,737,89
telemetry,20:37:49,,1676,34.53,-3.59,0,449,177,5,7,15,736,89
telemetry,20:37:49,,1676,34.99,1.15,0,331,177,5,7,14,737,89
telemetry,20:37:49,,1677,34.99,-1.28,0,831,177,5,7,15,737,89
telemetry,20:37:50,,1677,34.99,0.06,0,458,177,5,7,15,737,89
telemetry,20:37:51,,1678,36.87,0.18,0,424,177,5,7,14,736,89
telemetry,20:37:51,,1678,34.53,0.18,0,408,177,5,6,14,736,89
pc_command,20:37:51,100,0,0.00,NA,0,0,0,0,0,0,NA,89
pico_reply,20:37:51,ACK%2CSET_VALUE%2C100,0,0.00,NA,0,0,0,0,0,0,NA,89
telemetry,20:37:52,,1679,34.99,44.81,100,465,182,6,5,15,620,89
pc_command,20:37:52,0,0,0.00,NA,0,0,0,0,0,0,NA,89
telemetry,20:37:52,,1679,34.99,21.46,100,929,183,6,4,12,714,89
pico_reply,20:37:52,ACK%2CSET_VALUE%2C0,0,0.00,NA,0,0,0,0,0,0,NA,89
telemetry,20:37:53,,1680,34.99,-40.42,0,767,182,6,5,14,694,89
telemetry,20:37:53,,1680,34.53,-38.04,0,801,175,5,7,13,697,89
pc_command,20:37:53,CAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,89
pico_reply,20:37:53,ACK%2CCAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,89
camera,20:37:55,Camera%20image%20saved%3A%20camera_20260910_203755_129.bmp,0,0.00,NA,0,0,0,0,0,0,NA,89
telemetry,20:37:55,,1682,34.53,12.74,0,609,125,7,9,94,702,89
telemetry,20:37:55,,1682,34.53,18.96,0,467,151,5,8,12,701,89
telemetry,20:37:56,,1683,34.99,19.75,0,819,167,4,8,14,702,89
telemetry,20:37:56,,1683,34.99,13.35,0,889,178,6,7,14,701,89
telemetry,20:37:57,,1684,34.99,4.81,0,535,184,7,6,15,702,89
telemetry,20:37:57,,1684,34.53,-3.65,0,108,184,6,6,15,702,89
telemetry,20:37:58,,1685,34.99,-4.26,0,626,182,6,6,14,702,89
telemetry,20:37:58,,1685,35.93,1.46,0,741,179,6,6,13,702,89
pc_command,20:37:58,100,0,0.00,NA,0,0,0,0,0,0,NA,89
pico_reply,20:37:59,ACK%2CSET_VALUE%2C100,0,0.00,NA,0,0,0,0,0,0,NA,89
telemetry,20:37:59,,1686,34.99,47.86,100,450,184,7,5,13,863,89
telemetry,20:37:59,,1686,34.99,32.80,100,641,181,6,4,11,985,89
telemetry,20:38:00,,1687,34.99,7.68,100,757,178,45,3,10,986,89
telemetry,20:38:00,,1687,34.99,-11.03,100,782,182,37,4,11,990,89
pc_command,20:38:00,0,0,0.00,NA,0,0,0,0,0,0,NA,89
pico_reply,20:38:00,ACK%2CSET_VALUE%2C0,0,0.00,NA,0,0,0,0,0,0,NA,89
telemetry,20:38:01,,1688,34.53,-72.92,0,468,184,7,6,12,807,89
telemetry,20:38:01,,1688,34.99,-60.73,0,445,125,8,9,103,811,89
pc_command,20:38:02,CAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,89
pico_reply,20:38:02,ACK%2CCAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,89
camera,20:38:03,Camera%20image%20saved%3A%20camera_20260910_203803_273.bmp,0,0.00,NA,0,0,0,0,0,0,NA,89
telemetry,20:38:03,,1690,34.99,20.85,0,156,31,4,13,176,813,89
telemetry,20:38:03,,1690,34.99,37.68,0,985,85,11,12,140,813,89
telemetry,20:38:04,,1691,35.46,44.75,0,621,151,5,9,15,814,89
telemetry,20:38:04,,1691,34.53,39.32,0,29,183,6,7,13,814,89
telemetry,20:38:05,,1692,34.53,22.56,0,655,181,6,5,13,815,89
telemetry,20:38:05,,1692,34.06,0.67,0,294,182,6,4,12,814,89
telemetry,20:38:06,,1693,34.99,-13.35,0,36,183,6,5,15,814,89
pc_command,20:38:06,CAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,89
pico_reply,20:38:06,ACK%2CCAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,89
camera,20:38:07,Camera%20image%20saved%3A%20camera_20260910_203807_769.bmp,0,0.00,NA,0,0,0,0,0,0,NA,89
telemetry,20:38:07,,1694,34.53,-14.81,0,521,176,5,7,12,815,89
telemetry,20:38:08,,1695,35.46,-5.00,0,954,165,4,8,12,815,89
pc_command,20:38:08,CAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,89
telemetry,20:38:08,,1695,34.99,2.56,0,669,165,5,8,12,815,89
pico_reply,20:38:09,ACK%2CCAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,89
camera,20:38:11,Camera%20image%20saved%3A%20camera_20260910_203811_456.bmp,0,0.00,NA,0,0,0,0,0,0,NA,89
telemetry,20:38:11,,1698,34.53,0.06,0,993,171,4,7,11,815,89
telemetry,20:38:12,,1699,34.06,0.18,0,107,171,4,7,12,815,89
pc_command,20:38:12,CAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,89
pico_reply,20:38:12,ACK%2CCAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,89
camera,20:38:13,Camera%20image%20saved%3A%20camera_20260910_203813_246.bmp,0,0.00,NA,0,0,0,0,0,0,NA,88
telemetry,20:38:13,,1700,34.99,0.24,0,119,172,5,7,12,815,88
telemetry,20:38:13,,1700,34.99,0.18,0,416,171,4,7,12,815,88
telemetry,20:38:14,,1701,34.53,0.18,0,388,171,4,7,12,815,88
telemetry,20:38:14,,1701,33.12,0.12,0,842,171,4,7,12,815,88
pc_command,20:38:15,CAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,88
telemetry,20:38:15,,1702,34.53,0.18,0,247,171,4,7,12,816,88
pico_reply,20:38:15,ACK%2CCAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,88
camera,20:38:16,Camera%20image%20saved%3A%20camera_20260910_203816_341.bmp,0,0.00,NA,0,0,0,0,0,0,NA,88
telemetry,20:38:16,,1703,35.93,0.12,0,386,171,4,6,10,816,88
telemetry,20:38:16,,1704,35.46,0.06,0,895,171,4,7,12,816,88
telemetry,20:38:17,,1704,34.99,0.12,0,324,171,5,7,12,815,88
pc_command,20:38:17,CAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,88
pico_reply,20:38:17,ACK%2CCAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,88
camera,20:38:18,Camera%20image%20saved%3A%20camera_20260910_203818_880.bmp,0,0.00,NA,0,0,0,0,0,0,NA,88
telemetry,20:38:18,,1706,34.99,0.06,0,815,171,4,7,13,815,88
telemetry,20:38:19,,1706,35.46,0.12,0,447,171,5,7,13,815,88
telemetry,20:38:20,,1707,34.53,0.24,0,215,171,5,8,13,815,88
pc_command,20:38:19,CAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,88
pico_reply,20:38:20,ACK%2CCAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,88
camera,20:38:21,Camera%20image%20saved%3A%20camera_20260910_203821_185.bmp,0,0.00,NA,0,0,0,0,0,0,NA,88
telemetry,20:38:21,,1708,34.53,0.12,0,127,171,5,8,15,816,88
telemetry,20:38:21,,1708,35.46,0.12,0,280,171,5,8,15,815,88
telemetry,20:38:22,,1709,34.53,0.24,0,938,171,5,9,15,816,88
telemetry,20:38:22,,1709,34.99,0.12,0,29,171,5,8,14,815,88
telemetry,20:38:23,,1710,34.99,0.06,0,752,171,4,9,15,815,88
telemetry,20:38:23,,1710,34.53,0.00,0,898,171,5,8,14,815,88
telemetry,20:38:24,,1711,34.99,0.24,0,925,171,5,8,14,816,88
telemetry,20:38:24,,1711,34.99,0.18,0,365,171,5,8,14,816,88
telemetry,20:38:25,,1712,34.99,0.12,0,578,171,4,8,15,816,88
telemetry,20:38:25,,1712,34.53,0.00,0,511,171,4,8,14,816,88
telemetry,20:38:26,,1713,34.53,0.06,0,794,171,4,8,14,816,88
telemetry,20:38:26,,1713,34.99,0.12,0,712,171,4,8,15,816,88
telemetry,20:38:27,,1714,34.99,0.12,0,803,171,5,8,14,816,88
telemetry,20:38:27,,1714,34.99,0.06,0,560,171,4,8,14,816,88
telemetry,20:38:28,,1715,34.99,0.18,0,706,171,5,8,15,816,88
telemetry,20:38:28,,1715,34.53,0.12,0,111,171,4,8,15,816,88
telemetry,20:38:29,,1716,34.53,0.06,0,65,171,4,8,14,816,88
telemetry,20:38:29,,1716,34.99,0.18,0,880,171,4,8,14,816,88
telemetry,20:38:30,,1717,34.99,0.30,0,72,171,5,8,13,816,88
telemetry,20:38:30,,1717,35.46,0.12,0,286,171,5,8,15,816,88
telemetry,20:38:31,,1718,34.53,0.06,0,981,171,5,8,15,816,88
telemetry,20:38:31,,1718,34.99,0.18,0,887,171,5,8,15,816,88
telemetry,20:38:32,,1719,35.46,0.18,0,591,171,5,8,18,817,88
telemetry,20:38:32,,1719,34.53,0.06,0,409,171,5,8,15,816,88
telemetry,20:38:33,,1720,34.53,0.12,0,880,171,5,9,15,816,88
telemetry,20:38:33,,1720,34.99,0.24,0,504,171,5,9,16,816,88
telemetry,20:38:34,,1721,35.46,0.24,0,254,171,5,9,16,816,88
telemetry,20:38:34,,1722,34.99,0.12,0,10,171,5,9,16,816,88
telemetry,20:38:35,,1722,34.99,0.12,0,697,171,5,9,16,816,88
telemetry,20:38:35,,1723,34.53,0.12,0,466,170,5,9,15,815,88
telemetry,20:38:36,,1723,32.65,0.00,0,398,171,5,9,16,816,88
telemetry,20:38:36,,1724,35.46,0.12,0,597,171,5,9,16,816,89
telemetry,20:38:37,,1724,35.46,0.18,0,546,171,5,8,14,816,89
telemetry,20:38:37,,1725,34.99,0.00,0,829,171,5,8,14,816,89
telemetry,20:38:38,,1725,34.06,0.24,0,363,171,5,8,15,816,89
telemetry,20:38:38,,1726,34.53,0.24,0,266,171,5,9,16,816,89
telemetry,20:38:39,,1726,34.99,0.12,0,493,171,5,9,16,816,89
telemetry,20:38:39,,1727,34.99,0.12,0,446,171,5,9,16,816,89
telemetry,20:38:40,,1727,34.99,0.12,0,115,171,5,9,16,816,89
telemetry,20:38:40,,1728,34.53,0.12,0,955,170,5,9,16,816,89
telemetry,20:38:41,,1728,34.53,0.18,0,398,171,5,9,16,816,89
telemetry,20:38:41,,1729,32.65,0.12,0,467,171,5,9,16,817,89
telemetry,20:38:43,,1729,34.53,0.00,0,147,171,5,9,16,816,89
telemetry,20:38:43,,1730,34.53,0.24,0,214,171,5,9,14,817,89
telemetry,20:38:43,,1730,35.46,0.06,0,693,171,5,8,15,816,89
telemetry,20:38:43,,1731,34.99,0.06,0,66,171,5,9,16,816,89
telemetry,20:38:44,,1731,34.53,0.18,0,884,171,5,9,16,817,89
telemetry,20:38:44,,1732,34.53,0.18,0,342,171,5,9,15,816,89
telemetry,20:38:45,,1732,33.12,0.00,0,888,171,5,8,13,816,89
telemetry,20:38:45,,1733,34.99,0.00,0,616,172,5,8,13,817,89
telemetry,20:38:46,,1733,35.46,0.12,0,415,171,5,8,16,816,89
telemetry,20:38:47,,1734,34.99,0.18,0,859,171,5,8,16,816,89
telemetry,20:38:47,,1734,34.99,0.24,0,533,171,5,8,16,816,89
telemetry,20:38:48,,1735,34.53,0.06,0,579,172,5,8,16,816,89
telemetry,20:38:48,,1735,35.46,0.12,0,980,172,5,8,17,816,89
telemetry,20:38:49,,1736,34.99,0.12,0,59,173,5,8,17,817,89
telemetry,20:38:49,,1736,34.99,0.18,0,367,172,5,8,16,816,89
telemetry,20:38:49,,1737,34.99,0.12,0,953,173,5,8,16,816,89
telemetry,20:38:50,,1737,34.53,0.06,0,113,172,5,8,17,816,89
telemetry,20:38:51,,1738,34.99,0.06,0,286,173,5,5,17,817,89
telemetry,20:38:51,,1738,34.99,0.12,0,622,173,5,7,17,816,89
telemetry,20:38:52,,1739,34.53,0.00,0,547,173,5,7,17,816,89
telemetry,20:38:52,,1739,34.99,0.06,0,760,173,5,7,17,817,89
telemetry,20:38:53,,1740,34.53,0.18,0,558,172,5,7,16,817,89
